Date,Hour,Pris,Område
2025-07-24,3,57.542,NO1
2025-07-24,4,57.162,NO1
2025-07-24,5,46.295,NO1
2025-07-24,6,45.748000000000005,NO1
2025-07-24,7,47.684,NO1
2025-07-24,8,76.853,NO1
2025-07-24,9,72.577,NO1
2025-07-24,10,64.10900000000001,NO1
2025-07-24,11,62.66,NO1
2025-07-24,12,62.74400000000001,NO1
2025-07-24,13,66.73400000000001,NO1
2025-07-24,14,66.615,NO1
2025-07-24,15,67.934,NO1
2025-07-24,16,64.181,NO1
2025-07-24,17,67.435,NO1
2025-07-24,18,66.378,NO1
2025-07-24,19,61.39,NO1
2025-07-24,20,64.917,NO1
2025-07-24,21,73.28999999999999,NO1
2025-07-24,22,69.501,NO1
2025-07-24,23,67.459,NO1
2025-07-24,24,67.922,NO1
2025-07-25,1,71.27799999999999,NO1
2025-07-25,2,50.073,NO1
2025-07-25,3,11.804,NO1
2025-07-25,4,11.721,NO1
2025-07-25,5,11.769,NO1
2025-07-25,6,14.232,NO1
2025-07-25,7,19.17,NO1
2025-07-25,8,61.806,NO1
2025-07-25,9,69.41,NO1
2025-07-25,10,65.888,NO1
2025-07-25,11,50.823,NO1
2025-07-25,12,60.402,NO1
2025-07-25,13,55.047,NO1
2025-07-25,14,35.948,NO1
2025-07-25,15,58.7,NO1
2025-07-25,16,58.641,NO1
2025-07-25,17,63.282,NO1
2025-07-25,18,67.185,NO1
2025-07-25,19,67.244,NO1
2025-07-25,20,70.897,NO1
2025-07-25,21,70.70700000000001,NO1
2025-07-25,22,68.91,NO1
2025-07-25,23,70.85,NO1
2025-07-25,24,69.505,NO1
2025-07-26,1,76.026,NO1
2025-07-26,2,74.408,NO1
2025-07-26,3,69.434,NO1
2025-07-26,4,26.25,NO1
2025-07-26,5,24.882,NO1
2025-07-26,6,23.371,NO1
2025-07-26,7,74.36,NO1
2025-07-26,8,67.803,NO1
2025-07-26,9,73.539,NO1
2025-07-26,10,73.099,NO1
2025-07-26,11,67.78,NO1
2025-07-26,12,60.307,NO1
2025-07-26,13,57.605,NO1
2025-07-26,14,47.312,NO1
2025-07-26,15,53.952,NO1
2025-07-26,16,58.510000000000005,NO1
2025-07-26,17,37.329,NO1
2025-07-26,18,72.682,NO1
2025-07-26,19,76.15700000000001,NO1
2025-07-26,20,77.65599999999999,NO1
2025-07-26,21,79.274,NO1
2025-07-26,22,78.775,NO1
2025-07-26,23,78.334,NO1
2025-07-26,24,75.241,NO1
2025-07-27,1,84.808,NO1
2025-07-27,2,83.09400000000001,NO1
2025-07-27,3,80.869,NO1
2025-07-27,4,73.241,NO1
2025-07-27,5,71.44500000000001,NO1
2025-07-27,6,66.792,NO1
2025-07-27,7,65.04299999999999,NO1
2025-07-27,8,69.184,NO1
2025-07-27,9,70.55199999999999,NO1
2025-07-27,10,69.767,NO1
2025-07-27,11,61.889,NO1
2025-07-27,12,60.39,NO1
2025-07-27,13,60.509,NO1
2025-07-27,14,21.241,NO1
2025-07-27,15,15.898,NO1
2025-07-27,16,39.84,NO1
2025-07-27,17,59.593,NO1
2025-07-27,18,64.04299999999999,NO1
2025-07-27,19,66.709,NO1
2025-07-27,20,68.815,NO1
2025-07-27,21,73.146,NO1
2025-07-27,22,72.539,NO1
2025-07-27,23,70.576,NO1
2025-07-27,24,66.709,NO1
2025-07-28,1,74.319,NO1
2025-07-28,2,70.179,NO1
2025-07-28,3,67.32000000000001,NO1
2025-07-28,4,64.971,NO1
2025-07-28,5,64.188,NO1
2025-07-28,6,65.41,NO1
2025-07-28,7,69.60900000000001,NO1
2025-07-28,8,74.247,NO1
2025-07-28,9,85.95599999999999,NO1
2025-07-28,10,84.497,NO1
2025-07-28,11,82.136,NO1
2025-07-28,12,74.14099999999999,NO1
2025-07-28,13,74.224,NO1
2025-07-28,14,69.91799999999999,NO1
2025-07-28,15,65.825,NO1
2025-07-28,16,68.233,NO1
2025-07-28,17,76.988,NO1
2025-07-28,18,80.44,NO1
2025-07-28,19,82.527,NO1
2025-07-28,20,83.987,NO1
2025-07-28,21,83.476,NO1
2025-07-28,22,77.011,NO1
2025-07-28,23,62.18300000000001,NO1
2025-07-28,24,25.267,NO1
2025-07-29,1,24.295,NO1
2025-07-29,2,12.266,NO1
2025-07-29,3,6.912999999999999,NO1
2025-07-29,4,5.932,NO1
2025-07-29,5,6.061999999999999,NO1
2025-07-29,6,7.433,NO1
2025-07-29,7,7.929,NO1
2025-07-29,8,13.246,NO1
2025-07-29,9,14.747,NO1
2025-07-29,10,69.611,NO1
2025-07-29,11,70.864,NO1
2025-07-29,12,13.884,NO1
2025-07-29,13,24.803,NO1
2025-07-29,14,6.015,NO1
2025-07-29,15,4.384,NO1
2025-07-29,16,7.87,NO1
2025-07-29,17,13.719,NO1
2025-07-29,18,21.116,NO1
2025-07-29,19,23.373,NO1
2025-07-29,20,60.42999999999999,NO1
2025-07-29,21,33.63,NO1
2025-07-29,22,23.881,NO1
2025-07-29,23,15.799,NO1
2025-07-29,24,10.15,NO1
2025-07-30,1,85.943,NO1
2025-07-30,2,84.765,NO1
2025-07-30,3,13.428999999999998,NO1
2025-07-30,4,13.158,NO1
2025-07-30,5,15.808000000000002,NO1
2025-07-30,6,42.371,NO1
2025-07-30,7,88.099,NO1
2025-07-30,8,84.70599999999999,NO1
2025-07-30,9,79.523,NO1
2025-07-30,10,76.743,NO1
2025-07-30,11,45.646,NO1
2025-07-30,12,73.775,NO1
2025-07-30,13,34.361000000000004,NO1
2025-07-30,14,24.336,NO1
2025-07-30,15,34.62,NO1
2025-07-30,16,39.626,NO1
2025-07-30,17,62.384,NO1
2025-07-30,18,75.283,NO1
2025-07-30,19,80.183,NO1
2025-07-30,20,83.022,NO1
2025-07-30,21,85.201,NO1
2025-07-30,22,83.28099999999999,NO1
2025-07-30,23,61.253,NO1
2025-07-30,24,42.818,NO1
2025-07-31,1,19.933,NO1
2025-07-31,2,20.31,NO1
2025-07-31,3,21.24,NO1
2025-07-31,4,21.04,NO1
2025-07-31,5,22.583,NO1
2025-07-31,6,23.254,NO1
2025-07-31,7,23.218,NO1
2025-07-31,8,74.08200000000001,NO1
2025-07-31,9,83.36,NO1
2025-07-31,10,76.425,NO1
2025-07-31,11,67.041,NO1
2025-07-31,12,62.343,NO1
2025-07-31,13,48.58,NO1
2025-07-31,14,43.941,NO1
2025-07-31,15,45.295,NO1
2025-07-31,16,57.492,NO1
2025-07-31,17,71.727,NO1
2025-07-31,18,81.146,NO1
2025-07-31,19,81.712,NO1
2025-07-31,20,83.678,NO1
2025-07-31,21,86.221,NO1
2025-07-31,22,83.101,NO1
2025-07-31,23,80.416,NO1
2025-07-31,24,65.876,NO1
2025-08-01,1,71.397,NO1
2025-08-01,2,73.487,NO1
2025-08-01,3,76.98400000000001,NO1
2025-08-01,4,73.17999999999999,NO1
2025-08-01,5,79.34700000000001,NO1
2025-08-01,6,38.829,NO1
2025-08-01,7,63.175,NO1
2025-08-01,8,88.466,NO1
2025-08-01,9,93.9,NO1
2025-08-01,10,89.671,NO1
2025-08-01,11,85.773,NO1
2025-08-01,12,79.925,NO1
2025-08-01,13,79.453,NO1
2025-08-01,14,69.247,NO1
2025-08-01,15,56.512,NO1
2025-08-01,16,56.217,NO1
2025-08-01,17,76.405,NO1
2025-08-01,18,77.894,NO1
2025-08-01,19,78.95700000000001,NO1
2025-08-01,20,87.958,NO1
2025-08-01,21,93.345,NO1
2025-08-01,22,95.022,NO1
2025-08-01,23,88.372,NO1
2025-08-01,24,86.092,NO1
2025-08-02,1,113.604,NO1
2025-08-02,2,103.267,NO1
2025-08-02,3,99.972,NO1
2025-08-02,4,94.975,NO1
2025-08-02,5,92.4,NO1
2025-08-02,6,87.486,NO1
2025-08-02,7,83.88300000000001,NO1
2025-08-02,8,83.788,NO1
2025-08-02,9,77.905,NO1
2025-08-02,10,66.636,NO1
2025-08-02,11,65.596,NO1
2025-08-02,12,7.761,NO1
2025-08-02,13,4.902,NO1
2025-08-02,14,3.603,NO1
2025-08-02,15,4.607,NO1
2025-08-02,16,6.261,NO1
2025-08-02,17,10.265,NO1
2025-08-02,18,63.68300000000001,NO1
2025-08-02,19,83.623,NO1
2025-08-02,20,85.501,NO1
2025-08-02,21,89.91900000000001,NO1
2025-08-02,22,94.266,NO1
2025-08-02,23,94.573,NO1
2025-08-02,24,90.368,NO1
2025-08-03,1,96.688,NO1
2025-08-03,2,82.678,NO1
2025-08-03,3,76.051,NO1
2025-08-03,4,71.987,NO1
2025-08-03,5,67.10900000000001,NO1
2025-08-03,6,64.38,NO1
2025-08-03,7,52.307,NO1
2025-08-03,8,24.571,NO1
2025-08-03,9,5.068,NO1
2025-08-03,10,2.859,NO1
2025-08-03,11,1.051,NO1
2025-08-03,12,3.367,NO1
2025-08-03,13,6.225,NO1
2025-08-03,14,3.875,NO1
2025-08-03,15,2.233,NO1
2025-08-03,16,4.134,NO1
2025-08-03,17,4.678,NO1
2025-08-03,18,3.39,NO1
2025-08-03,19,78.602,NO1
2025-08-03,20,84.603,NO1
2025-08-03,21,87.72200000000001,NO1
2025-08-03,22,90.368,NO1
2025-08-03,23,90.947,NO1
2025-08-03,24,50.701,NO1
2025-08-04,1,77.101,NO1
2025-08-04,2,75.035,NO1
2025-08-04,3,70.214,NO1
2025-08-04,4,52.2,NO1
2025-08-04,5,58.458000000000006,NO1
2025-08-04,6,78.158,NO1
2025-08-04,7,88.429,NO1
2025-08-04,8,94.664,NO1
2025-08-04,9,92.087,NO1
2025-08-04,10,82.623,NO1
2025-08-04,11,74.987,NO1
2025-08-04,12,55.11,NO1
2025-08-04,13,13.786,NO1
2025-08-04,14,5.082,NO1
2025-08-04,15,4.3100000000000005,NO1
2025-08-04,16,4.964,NO1
2025-08-04,17,17.551,NO1
2025-08-04,18,33.985,NO1
2025-08-04,19,32.037,NO1
2025-08-04,20,20.495,NO1
2025-08-04,21,65.725,NO1
2025-08-04,22,11.15,NO1
2025-08-04,23,0.4269999999999999,NO1
2025-08-04,24,0.0,NO1
2025-08-05,1,0.4389999999999999,NO1
2025-08-05,2,-0.368,NO1
2025-08-05,3,-0.4389999999999999,NO1
2025-08-05,4,-0.154,NO1
2025-08-05,5,-0.368,NO1
2025-08-05,6,-1.138,NO1
2025-08-05,7,1.98,NO1
2025-08-05,8,1.174,NO1
2025-08-05,9,1.53,NO1
2025-08-05,10,2.454,NO1
2025-08-05,11,1.482,NO1
2025-08-05,12,4.446,NO1
2025-08-05,13,-1.707,NO1
2025-08-05,14,-2.265,NO1
2025-08-05,15,-2.395,NO1
2025-08-05,16,-2.454,NO1
2025-08-05,17,0.13,NO1
2025-08-05,18,1.221,NO1
2025-08-05,19,2.004,NO1
2025-08-05,20,1.731,NO1
2025-08-05,21,2.881,NO1
2025-08-05,22,2.7030000000000003,NO1
2025-08-05,23,1.518,NO1
2025-08-05,24,0.13,NO1
2025-08-06,1,-0.51,NO1
2025-08-06,2,-0.533,NO1
2025-08-06,3,-0.5690000000000001,NO1
2025-08-06,4,-1.351,NO1
2025-08-06,5,-0.3319999999999999,NO1
2025-08-06,6,-0.391,NO1
2025-08-06,7,0.533,NO1
2025-08-06,8,2.643,NO1
2025-08-06,9,2.56,NO1
2025-08-06,10,1.209,NO1
2025-08-06,11,1.161,NO1
2025-08-06,12,0.6759999999999999,NO1
2025-08-06,13,-0.45,NO1
2025-08-06,14,-0.6639999999999999,NO1
2025-08-06,15,0.521,NO1
2025-08-06,16,2.0620000000000003,NO1
2025-08-06,17,-0.5690000000000001,NO1
2025-08-06,18,0.8300000000000001,NO1
2025-08-06,19,2.939,NO1
2025-08-06,20,14.637,NO1
2025-08-06,21,17.611,NO1
2025-08-06,22,17.788999999999998,NO1
2025-08-06,23,13.451,NO1
2025-08-06,24,3.129,NO1
2025-08-07,1,0.606,NO1
2025-08-07,2,0.012,NO1
2025-08-07,3,-0.202,NO1
2025-08-07,4,-5.968999999999999,NO1
2025-08-07,5,-7.431,NO1
2025-08-07,6,-4.958,NO1
2025-08-07,7,-3.995,NO1
2025-08-07,8,16.325,NO1
2025-08-07,9,6.349,NO1
2025-08-07,10,46.004000000000005,NO1
2025-08-07,11,6.861,NO1
2025-08-07,12,3.781,NO1
2025-08-07,13,1.463,NO1
2025-08-07,14,1.534,NO1
2025-08-07,15,3.139,NO1
2025-08-07,16,3.4840000000000004,NO1
2025-08-07,17,5.6240000000000006,NO1
2025-08-07,18,52.365,NO1
2025-08-07,19,76.193,NO1
2025-08-07,20,89.463,NO1
2025-08-07,21,93.244,NO1
2025-08-07,22,95.122,NO1
2025-08-07,23,89.142,NO1
2025-08-07,24,40.047,NO1
2025-08-08,1,68.987,NO1
2025-08-08,2,13.855,NO1
2025-08-08,3,4.889,NO1
2025-08-08,4,5.475,NO1
2025-08-08,5,11.189,NO1
2025-08-08,6,65.675,NO1
2025-08-08,7,62.424,NO1
2025-08-08,8,91.615,NO1
2025-08-08,9,88.304,NO1
2025-08-08,10,76.649,NO1
2025-08-08,11,57.499,NO1
2025-08-08,12,10.926,NO1
2025-08-08,13,4.829,NO1
2025-08-08,14,3.407,NO1
2025-08-08,15,3.311,NO1
2025-08-08,16,5.045,NO1
2025-08-08,17,8.463,NO1
2025-08-08,18,69.273,NO1
2025-08-08,19,83.821,NO1
2025-08-08,20,84.001,NO1
2025-08-08,21,91.472,NO1
2025-08-08,22,89.954,NO1
2025-08-08,23,71.533,NO1
2025-08-08,24,17.369,NO1
2025-08-09,1,16.903,NO1
2025-08-09,2,13.855,NO1
2025-08-09,3,9.599,NO1
2025-08-09,4,9.934,NO1
2025-08-09,5,11.834,NO1
2025-08-09,6,12.157,NO1
2025-08-09,7,66.632,NO1
2025-08-09,8,57.702,NO1
2025-08-09,9,61.3,NO1
2025-08-09,10,18.708,NO1
2025-08-09,11,2.905,NO1
2025-08-09,12,-0.323,NO1
2025-08-09,13,0.7889999999999999,NO1
2025-08-09,14,0.0839999999999999,NO1
2025-08-09,15,0.215,NO1
2025-08-09,16,1.793,NO1
2025-08-09,17,1.662,NO1
2025-08-09,18,8.224,NO1
2025-08-09,19,34.631,NO1
2025-08-09,20,58.551,NO1
2025-08-09,21,85.196,NO1
2025-08-09,22,85.997,NO1
2025-08-09,23,51.605,NO1
2025-08-09,24,3.491,NO1
2025-08-10,1,49.836,NO1
2025-08-10,2,13.305,NO1
2025-08-10,3,65.4,NO1
2025-08-10,4,69.25,NO1
2025-08-10,5,11.93,NO1
2025-08-10,6,15.373,NO1
2025-08-10,7,14.405,NO1
2025-08-10,8,15.409,NO1
2025-08-10,9,14.034,NO1
2025-08-10,10,3.383,NO1
2025-08-10,11,0.526,NO1
2025-08-10,12,-3.072,NO1
2025-08-10,13,-13.663,NO1
2025-08-10,14,-18.278,NO1
2025-08-10,15,-7.579000000000001,NO1
2025-08-10,16,-0.335,NO1
2025-08-10,17,-1.757,NO1
2025-08-10,18,3.3590000000000004,NO1
2025-08-10,19,83.58200000000001,NO1
2025-08-10,20,70.624,NO1
2025-08-10,21,71.509,NO1
2025-08-10,22,67.588,NO1
2025-08-10,23,71.25800000000001,NO1
2025-08-10,24,72.752,NO1
2025-08-11,1,66.787,NO1
2025-08-11,2,64.513,NO1
2025-08-11,3,40.941,NO1
2025-08-11,4,60.001,NO1
2025-08-11,5,61.144000000000005,NO1
2025-08-11,6,56.501,NO1
2025-08-11,7,73.882,NO1
2025-08-11,8,72.394,NO1
2025-08-11,9,130.038,NO1
2025-08-11,10,117.252,NO1
2025-08-11,11,103.55,NO1
2025-08-11,12,92.835,NO1
2025-08-11,13,72.311,NO1
2025-08-11,14,41.644,NO1
2025-08-11,15,95.204,NO1
2025-08-11,16,97.621,NO1
2025-08-11,17,105.038,NO1
2025-08-11,18,109.907,NO1
2025-08-11,19,115.8,NO1
2025-08-11,20,145.89600000000002,NO1
2025-08-11,21,172.31300000000002,NO1
2025-08-11,22,162.003,NO1
2025-08-11,23,131.68099999999998,NO1
2025-08-11,24,116.83599999999998,NO1
2025-08-12,1,110.529,NO1
2025-08-12,2,101.097,NO1
2025-08-12,3,96.268,NO1
2025-08-12,4,98.683,NO1
2025-08-12,5,96.292,NO1
2025-08-12,6,116.595,NO1
2025-08-12,7,126.03900000000002,NO1
2025-08-12,8,134.769,NO1
2025-08-12,9,128.857,NO1
2025-08-12,10,119.247,NO1
2025-08-12,11,106.901,NO1
2025-08-12,12,98.112,NO1
2025-08-12,13,58.042,NO1
2025-08-12,14,43.769,NO1
2025-08-12,15,97.077,NO1
2025-08-12,16,100.027,NO1
2025-08-12,17,104.451,NO1
2025-08-12,18,114.359,NO1
2025-08-12,19,122.018,NO1
2025-08-12,20,149.743,NO1
2025-08-12,21,158.21099999999998,NO1
2025-08-12,22,173.269,NO1
2025-08-12,23,146.45999999999998,NO1
2025-08-12,24,127.846,NO1
2025-08-13,1,77.947,NO1
2025-08-13,2,72.154,NO1
2025-08-13,3,68.14099999999999,NO1
2025-08-13,4,67.44800000000001,NO1
2025-08-13,5,69.502,NO1
2025-08-13,6,74.865,NO1
2025-08-13,7,153.994,NO1
2025-08-13,8,152.871,NO1
2025-08-13,9,150.279,NO1
2025-08-13,10,130.369,NO1
2025-08-13,11,124.337,NO1
2025-08-13,12,116.705,NO1
2025-08-13,13,112.262,NO1
2025-08-13,14,110.816,NO1
2025-08-13,15,112.19,NO1
2025-08-13,16,124.994,NO1
2025-08-13,17,128.924,NO1
2025-08-13,18,135.648,NO1
2025-08-13,19,127.777,NO1
2025-08-13,20,201.364,NO1
2025-08-13,21,237.686,NO1
2025-08-13,22,161.16,NO1
2025-08-13,23,144.546,NO1
2025-08-13,24,112.262,NO1
2025-08-14,1,74.89099999999999,NO1
2025-08-14,2,69.66900000000001,NO1
2025-08-14,3,67.035,NO1
2025-08-14,4,66.784,NO1
2025-08-14,5,66.939,NO1
2025-08-14,6,73.24600000000001,NO1
2025-08-14,7,79.361,NO1
2025-08-14,8,82.914,NO1
2025-08-14,9,89.304,NO1
2025-08-14,10,85.429,NO1
2025-08-14,11,75.463,NO1
2025-08-14,12,63.804,NO1
2025-08-14,13,51.882000000000005,NO1
2025-08-14,14,40.581,NO1
2025-08-14,15,51.94199999999999,NO1
2025-08-14,16,56.472,NO1
2025-08-14,17,69.39500000000001,NO1
2025-08-14,18,79.361,NO1
2025-08-14,19,88.076,NO1
2025-08-14,20,98.901,NO1
2025-08-14,21,85.716,NO1
2025-08-14,22,85.728,NO1
2025-08-14,23,82.115,NO1
2025-08-14,24,76.774,NO1
2025-08-15,1,76.86,NO1
2025-08-15,2,75.421,NO1
2025-08-15,3,74.386,NO1
2025-08-15,4,71.602,NO1
2025-08-15,5,69.83,NO1
2025-08-15,6,71.007,NO1
2025-08-15,7,77.87100000000001,NO1
2025-08-15,8,106.969,NO1
2025-08-15,9,128.025,NO1
2025-08-15,10,114.309,NO1
2025-08-15,11,55.221,NO1
2025-08-15,12,29.205,NO1
2025-08-15,13,21.032,NO1
2025-08-15,14,10.79,NO1
2025-08-15,15,16.821,NO1
2025-08-15,16,25.255000000000003,NO1
2025-08-15,17,45.122,NO1
2025-08-15,18,65.333,NO1
2025-08-15,19,83.7,NO1
2025-08-15,20,97.0,NO1
2025-08-15,21,105.815,NO1
2025-08-15,22,78.83500000000001,NO1
2025-08-15,23,73.648,NO1
2025-08-15,24,70.27000000000001,NO1
2025-08-16,1,75.433,NO1
2025-08-16,2,74.838,NO1
2025-08-16,3,74.041,NO1
2025-08-16,4,73.232,NO1
2025-08-16,5,71.673,NO1
2025-08-16,6,73.434,NO1
2025-08-16,7,75.21799999999999,NO1
2025-08-16,8,72.911,NO1
2025-08-16,9,71.888,NO1
2025-08-16,10,62.109,NO1
2025-08-16,11,36.188,NO1
2025-08-16,12,8.839,NO1
2025-08-16,13,7.398999999999999,NO1
2025-08-16,14,2.736,NO1
2025-08-16,15,4.865,NO1
2025-08-16,16,7.161,NO1
2025-08-16,17,12.015,NO1
2025-08-16,18,26.683,NO1
2025-08-16,19,70.579,NO1
2025-08-16,20,74.017,NO1
2025-08-16,21,80.821,NO1
2025-08-16,22,85.485,NO1
2025-08-16,23,82.546,NO1
2025-08-16,24,81.535,NO1
2025-08-17,1,78.14500000000001,NO1
2025-08-17,2,71.876,NO1
2025-08-17,3,72.625,NO1
2025-08-17,4,72.482,NO1
2025-08-17,5,72.363,NO1
2025-08-17,6,71.816,NO1
2025-08-17,7,67.09299999999999,NO1
2025-08-17,8,65.821,NO1
2025-08-17,9,62.41799999999999,NO1
2025-08-17,10,47.941,NO1
2025-08-17,11,26.802,NO1
2025-08-17,12,10.73,NO1
2025-08-17,13,7.637,NO1
2025-08-17,14,7.101999999999999,NO1
2025-08-17,15,9.208,NO1
2025-08-17,16,23.97,NO1
2025-08-17,17,21.472,NO1
2025-08-17,18,75.27799999999999,NO1
2025-08-17,19,118.793,NO1
2025-08-17,20,147.701,NO1
2025-08-17,21,149.93699999999998,NO1
2025-08-17,22,148.01,NO1
2025-08-17,23,136.768,NO1
2025-08-17,24,130.749,NO1
2025-08-18,1,112.518,NO1
2025-08-18,2,104.841,NO1
2025-08-18,3,102.131,NO1
2025-08-18,4,100.586,NO1
2025-08-18,5,108.703,NO1
2025-08-18,6,125.257,NO1
2025-08-18,7,139.031,NO1
2025-08-18,8,142.465,NO1
2025-08-18,9,146.684,NO1
2025-08-18,10,127.979,NO1
2025-08-18,11,127.991,NO1
2025-08-18,12,108.133,NO1
2025-08-18,13,56.603,NO1
2025-08-18,14,30.482,NO1
2025-08-18,15,37.078,NO1
2025-08-18,16,102.915,NO1
2025-08-18,17,115.334,NO1
2025-08-18,18,126.695,NO1
2025-08-18,19,135.05,NO1
2025-08-18,20,203.989,NO1
2025-08-18,21,174.089,NO1
2025-08-18,22,123.582,NO1
2025-08-18,23,123.522,NO1
2025-08-18,24,111.448,NO1
2025-08-19,1,107.292,NO1
2025-08-19,2,90.092,NO1
2025-08-19,3,83.75800000000001,NO1
2025-08-19,4,84.116,NO1
2025-08-19,5,79.989,NO1
2025-08-19,6,103.046,NO1
2025-08-19,7,109.07,NO1
2025-08-19,8,117.038,NO1
2025-08-19,9,120.998,NO1
2025-08-19,10,106.517,NO1
2025-08-19,11,81.78999999999999,NO1
2025-08-19,12,56.908,NO1
2025-08-19,13,35.915,NO1
2025-08-19,14,32.206,NO1
2025-08-19,15,38.885000000000005,NO1
2025-08-19,16,50.968,NO1
2025-08-19,17,69.803,NO1
2025-08-19,18,111.634,NO1
2025-08-19,19,125.256,NO1
2025-08-19,20,128.476,NO1
2025-08-19,21,137.661,NO1
2025-08-19,22,115.69,NO1
2025-08-19,23,96.7,NO1
2025-08-19,24,90.593,NO1
2025-08-20,1,90.322,NO1
2025-08-20,2,88.26599999999999,NO1
2025-08-20,3,82.817,NO1
2025-08-20,4,79.423,NO1
2025-08-20,5,77.834,NO1
2025-08-20,6,81.94500000000001,NO1
2025-08-20,7,102.093,NO1
2025-08-20,8,90.836,NO1
2025-08-20,9,94.074,NO1
2025-08-20,10,92.186,NO1
2025-08-20,11,94.564,NO1
2025-08-20,12,85.864,NO1
2025-08-20,13,68.034,NO1
2025-08-20,14,62.561,NO1
2025-08-20,15,72.265,NO1
2025-08-20,16,85.1,NO1
2025-08-20,17,92.27,NO1
2025-08-20,18,92.509,NO1
2025-08-20,19,89.62899999999999,NO1
2025-08-20,20,103.874,NO1
2025-08-20,21,98.018,NO1
2025-08-20,22,91.218,NO1
2025-08-20,23,93.489,NO1
2025-08-20,24,91.015,NO1
2025-08-21,1,94.863,NO1
2025-08-21,2,91.818,NO1
2025-08-21,3,86.912,NO1
2025-08-21,4,88.049,NO1
2025-08-21,5,88.914,NO1
2025-08-21,6,88.63,NO1
2025-08-21,7,92.979,NO1
2025-08-21,8,97.553,NO1
2025-08-21,9,98.288,NO1
2025-08-21,10,92.801,NO1
2025-08-21,11,91.379,NO1
2025-08-21,12,86.438,NO1
2025-08-21,13,77.088,NO1
2025-08-21,14,76.22200000000001,NO1
2025-08-21,15,67.489,NO1
2025-08-21,16,81.09299999999999,NO1
2025-08-21,17,87.954,NO1
2025-08-21,18,88.926,NO1
2025-08-21,19,92.505,NO1
2025-08-21,20,93.548,NO1
2025-08-21,21,120.626,NO1
2025-08-21,22,97.553,NO1
2025-08-21,23,98.774,NO1
2025-08-21,24,94.911,NO1
2025-08-22,1,100.754,NO1
2025-08-22,2,91.643,NO1
2025-08-22,3,88.046,NO1
2025-08-22,4,86.886,NO1
2025-08-22,5,87.02799999999999,NO1
2025-08-22,6,91.761,NO1
2025-08-22,7,93.453,NO1
2025-08-22,8,100.754,NO1
2025-08-22,9,105.475,NO1
2025-08-22,10,96.139,NO1
2025-08-22,11,81.49,NO1
2025-08-22,12,53.258,NO1
2025-08-22,13,49.838,NO1
2025-08-22,14,47.247,NO1
2025-08-22,15,46.395,NO1
2025-08-22,16,47.791,NO1
2025-08-22,17,47.342,NO1
2025-08-22,18,78.828,NO1
2025-08-22,19,91.879,NO1
2025-08-22,20,94.695,NO1
2025-08-22,21,104.83599999999998,NO1
2025-08-22,22,94.199,NO1
2025-08-22,23,93.24,NO1
2025-08-22,24,93.891,NO1
2025-08-23,1,97.878,NO1
2025-08-23,2,93.5,NO1
2025-08-23,3,91.3,NO1
2025-08-23,4,89.17,NO1
2025-08-23,5,91.051,NO1
2025-08-23,6,91.229,NO1
2025-08-23,7,88.353,NO1
2025-08-23,8,92.566,NO1
2025-08-23,9,95.559,NO1
2025-08-23,10,68.061,NO1
2025-08-23,11,39.260000000000005,NO1
2025-08-23,12,6.851000000000001,NO1
2025-08-23,13,8.922,NO1
2025-08-23,14,9.312,NO1
2025-08-23,15,11.052,NO1
2025-08-23,16,36.196,NO1
2025-08-23,17,45.023,NO1
2025-08-23,18,82.792,NO1
2025-08-23,19,96.814,NO1
2025-08-23,20,99.665,NO1
2025-08-23,21,110.977,NO1
2025-08-23,22,105.806,NO1
2025-08-23,23,106.989,NO1
2025-08-23,24,100.576,NO1
2025-08-24,1,100.86,NO1
2025-08-24,2,96.352,NO1
2025-08-24,3,93.903,NO1
2025-08-24,4,92.66,NO1
2025-08-24,5,92.353,NO1
2025-08-24,6,89.39500000000001,NO1
2025-08-24,7,88.199,NO1
2025-08-24,8,85.111,NO1
2025-08-24,9,66.262,NO1
2025-08-24,10,47.082,NO1
2025-08-24,11,12.696,NO1
2025-08-24,12,7.573,NO1
2025-08-24,13,2.497,NO1
2025-08-24,14,4.579,NO1
2025-08-24,15,10.602,NO1
2025-08-24,16,11.998,NO1
2025-08-24,17,47.91,NO1
2025-08-24,18,69.741,NO1
2025-08-24,19,95.015,NO1
2025-08-24,20,101.038,NO1
2025-08-24,21,103.854,NO1
2025-08-24,22,102.81300000000002,NO1
2025-08-24,23,104.091,NO1
2025-08-24,24,99.559,NO1
2025-08-25,1,97.822,NO1
2025-08-25,2,91.221,NO1
2025-08-25,3,88.127,NO1
2025-08-25,4,85.29299999999999,NO1
2025-08-25,5,87.761,NO1
2025-08-25,6,96.83,NO1
2025-08-25,7,101.518,NO1
2025-08-25,8,102.368,NO1
2025-08-25,9,108.532,NO1
2025-08-25,10,92.897,NO1
2025-08-25,11,85.187,NO1
2025-08-25,12,80.841,NO1
2025-08-25,13,58.7,NO1
2025-08-25,14,58.24,NO1
2025-08-25,15,59.04299999999999,NO1
2025-08-25,16,72.788,NO1
2025-08-25,17,76.779,NO1
2025-08-25,18,100.727,NO1
2025-08-25,19,112.984,NO1
2025-08-25,20,103.773,NO1
2025-08-25,21,178.261,NO1
2025-08-25,22,155.41199999999998,NO1
2025-08-25,23,131.169,NO1
2025-08-25,24,120.317,NO1
2025-08-26,1,122.088,NO1
2025-08-26,2,114.501,NO1
2025-08-26,3,111.46,NO1
2025-08-26,4,108.939,NO1
